CarId;Ratio;MatchedId;MatchedBrand;MatchedModel;MatchedGeneration;MatchedVersion
115923;0.653092006;4454;Toyota;Corolla;XII(2019-teraz);TSKombiFacelifting(2022-teraz)
74367;0.650887574;4430;Toyota;Aygo X;;
74367;0.5128205128;4604;Toyota;Avalon;I(1995-2000);
103048;0.4977375566;2730;Mercedes;Vito;W638(1996-2003);
103048;0.4962779156;2471;Mercedes;EQV;;A2(2020-teraz)
103046;0.4977375566;2730;Mercedes;Vito;W638(1996-2003);
103046;0.4962779156;2471;Mercedes;EQV;;A2(2020-teraz)
103047;0.4977375566;2730;Mercedes;Vito;W638(1996-2003);
103047;0.4962779156;2471;Mercedes;EQV;;A2(2020-teraz)
108230;0.7435897436;3525;Peugeot;308;III(2021-teraz);SW(2021-teraz)
108230;0.7374005305;3522;Peugeot;3008;III(2023-teraz);
108594;0.7307692308;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
108594;0.706959707;2695;Mercedes;SL;R231(2012-2020);Roadster(2012-2015)
40452;0.7802197802;1066;Fiat;Doblo;III(2010-2016);Van(2010-2016)
40452;0.7435897436;1067;Fiat;Doblo;III(2010-2016);Cargo(2010-2016)
30882;0.7990074442;3570;Peugeot;Boxer;III(2014-teraz);
30882;0.7863247863;3571;Peugeot;Boxer;II(2006-2014);Furgon(2006-2014)
81957;0.6296296296;5078;Volvo;V70;III(2007-2016);Kombi(2007-2016)
81957;0.6296296296;5082;Volvo;XC70;II(2007-2016);Kombi(2007-2013)
107837;0.7068607069;2710;Mercedes;Sprinter;I(1995-2000);
107837;0.6882591093;2709;Mercedes;Sprinter;II(2000-2006);
107857;0.7307692308;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
107857;0.706959707;2695;Mercedes;SL;R231(2012-2020);Roadster(2012-2015)
107858;0.7307692308;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
107858;0.706959707;2695;Mercedes;SL;R231(2012-2020);Roadster(2012-2015)
107859;0.7307692308;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
107859;0.706959707;2695;Mercedes;SL;R231(2012-2020);Roadster(2012-2015)
22637;0.7482517483;2708;Mercedes;Sprinter;III(2006-teraz);Kombi(2006-2014)
22637;0.735042735;2705;Mercedes;Sprinter;III(2006-teraz);Furgon(2006-2014)
22636;0.7482517483;2708;Mercedes;Sprinter;III(2006-teraz);Kombi(2006-2014)
22636;0.735042735;2705;Mercedes;Sprinter;III(2006-teraz);Furgon(2006-2014)
106125;0.742081448;4233;Skoda;Praktik;;Furgon(2007-2010)
106125;0.6153846154;4155;Skoda;Fabia;I(1999-2008);Sedan(2001-2008)
106126;0.742081448;4233;Skoda;Praktik;;Furgon(2007-2010)
106126;0.6153846154;4155;Skoda;Fabia;I(1999-2008);Sedan(2001-2008)
66434;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
66434;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
63174;0.5192307692;4193;Skoda;Octavia;I(1996-2010);Kombi(1998-2010)
63174;0.5104895105;4190;Skoda;Octavia;II(2004-2013);Scout(2006-2011)
73752;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
73752;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
78546;0.4977375566;2730;Mercedes;Vito;W638(1996-2003);
78546;0.4962779156;2471;Mercedes;EQV;;A2(2020-teraz)
73356;0.8619329389;689;Citroen;Berlingo;II(2008-2018);Van(2008-2012)
73356;0.8311444653;690;Citroen;Berlingo;II(2008-2018);Combi(2008-2012)
43883;0.7902097902;1304;Ford;Transit;VIII(2020-teraz);VAN(2020-teraz)
43883;0.7737556561;1305;Ford;Transit;VIII(2020-teraz);DCiV(2020-teraz)
50431;0.7285067873;1584;Honda;Accord;VIII(2007-2016);Coupe(2012-2015)
50431;0.7285067873;1585;Honda;Accord;VIII(2007-2016);Kombi(2008-2016)
51646;0.6837606838;1324;Ford;Transit;V(2000-2006);
51646;0.6837606838;1328;Ford;Transit;I(1965-1978);
53953;0.7904509284;1307;Ford;Transit;VII(2014-2018);
53953;0.7041420118;1336;Ford;Transit Connect;II(2014-2020);VAN(2014-2020)
53955;0.7904509284;1307;Ford;Transit;VII(2014-2018);
53955;0.7041420118;1336;Ford;Transit Connect;II(2014-2020);VAN(2014-2020)
61229;0.5325443787;1354;Ford;Contour;;
61229;0.4858299595;1297;Ford;Tourneo Connect;I(2005-2013);SWB(2010-2013)
61336;0.7041420118;1336;Ford;Transit Connect;II(2014-2020);VAN(2014-2020)
61336;0.6837606838;1324;Ford;Transit;V(2000-2006);
64538;0.6837606838;1324;Ford;Transit;V(2000-2006);
64538;0.6837606838;1328;Ford;Transit;I(1965-1978);
65206;0.7902097902;1304;Ford;Transit;VIII(2020-teraz);VAN(2020-teraz)
65206;0.7737556561;1305;Ford;Transit;VIII(2020-teraz);DCiV(2020-teraz)
65207;0.7902097902;1304;Ford;Transit;VIII(2020-teraz);VAN(2020-teraz)
65207;0.7737556561;1305;Ford;Transit;VIII(2020-teraz);DCiV(2020-teraz)
70308;0.7902097902;1304;Ford;Transit;VIII(2020-teraz);VAN(2020-teraz)
70308;0.7737556561;1305;Ford;Transit;VIII(2020-teraz);DCiV(2020-teraz)
72463;0.7902097902;1304;Ford;Transit;VIII(2020-teraz);VAN(2020-teraz)
72463;0.7737556561;1305;Ford;Transit;VIII(2020-teraz);DCiV(2020-teraz)
107267;0.6923076923;1342;Ford;Transit Custom;;
107267;0.5917159763;1329;Ford;Transit;Taunus(1953-1965);
98151;0.5384615385;4070;Seat;Ibiza;IV(2008-2017);Cupra(2013-2016)
98151;0.5285359801;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
55436;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
55436;0.6769230769;976;Fiat;Ducato;I(1981-1993);
57682;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
57682;0.6769230769;976;Fiat;Ducato;I(1981-1993);
67297;0.6837606838;1074;Fiat;Fiorino;I(1977-1984);
67297;0.6593406593;1073;Fiat;Fiorino;II(1984-1993);
57552;0.7863247863;3571;Peugeot;Boxer;II(2006-2014);Furgon(2006-2014)
57552;0.7435897436;3579;Peugeot;Boxer;II(2006-2014);Platforma(2006-2014)
112536;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
112536;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
112827;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
112827;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
67401;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
67401;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
65538;0.6923076923;2482;Mercedes;GLA;I(2013-2019);Off-roader(2013-2017)
65538;0.6761133603;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
78762;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
78762;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
78132;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
78132;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
78135;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
78135;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
82915;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
82915;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
114599;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
114599;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
100221;0.8244575937;4576;Toyota;Yaris;IV(2019-teraz);Cross(2020-2024)
100221;0.7094017094;4575;Toyota;Yaris;IV(2019-teraz);GRHatchback(2020-teraz)
100222;0.8244575937;4576;Toyota;Yaris;IV(2019-teraz);Cross(2020-2024)
100222;0.7094017094;4575;Toyota;Yaris;IV(2019-teraz);GRHatchback(2020-teraz)
100347;0.6593406593;4430;Toyota;Aygo X;;
100347;0.6312997347;4436;Toyota;Camry;IX(2018-teraz);
100348;0.8244575937;4576;Toyota;Yaris;IV(2019-teraz);Cross(2020-2024)
100348;0.7094017094;4575;Toyota;Yaris;IV(2019-teraz);GRHatchback(2020-teraz)
100349;0.8244575937;4576;Toyota;Yaris;IV(2019-teraz);Cross(2020-2024)
100349;0.7094017094;4575;Toyota;Yaris;IV(2019-teraz);GRHatchback(2020-teraz)
100350;0.8244575937;4576;Toyota;Yaris;IV(2019-teraz);Cross(2020-2024)
100350;0.7094017094;4575;Toyota;Yaris;IV(2019-teraz);GRHatchback(2020-teraz)
100352;0.8244575937;4576;Toyota;Yaris;IV(2019-teraz);Cross(2020-2024)
100352;0.7094017094;4575;Toyota;Yaris;IV(2019-teraz);GRHatchback(2020-teraz)
100378;0.8244575937;4576;Toyota;Yaris;IV(2019-teraz);Cross(2020-2024)
100378;0.7094017094;4575;Toyota;Yaris;IV(2019-teraz);GRHatchback(2020-teraz)
100950;0.6593406593;4430;Toyota;Aygo X;;
100950;0.6312997347;4436;Toyota;Camry;IX(2018-teraz);
105537;0.8005698006;3356;Opel;Mokka;II(2020-teraz);SUV(2020-teraz)
105537;0.7612732095;3357;Opel;Mokka;II(2020-teraz);SUV-e(2020-teraz)
105538;0.8005698006;3356;Opel;Mokka;II(2020-teraz);SUV(2020-teraz)
105538;0.7612732095;3357;Opel;Mokka;II(2020-teraz);SUV-e(2020-teraz)
106493;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106493;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106494;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106494;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106495;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106495;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106496;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106496;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106497;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106497;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106498;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106498;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106499;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106499;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106500;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106500;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106501;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106501;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106502;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106502;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106503;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106503;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106504;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106504;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106505;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106505;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106522;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106522;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
106891;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
106891;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
107033;0.6666666667;711;Citroen;C4 X;;Crossover(2023-teraz)
107033;0.6666666667;713;Citroen;C5 Aircross;;SUVFacelifting(2022-teraz)
108303;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108303;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
108324;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108324;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
108325;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108325;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
108327;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108327;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
108328;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108328;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
108330;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108330;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
108331;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108331;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
108332;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108332;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
108333;0.7948717949;692;Citroen;C3;IV(2023-teraz);
108333;0.7802197802;694;Citroen;C3;III(2016-teraz);VAN(2017-teraz)
111220;0.7435897436;3525;Peugeot;308;III(2021-teraz);SW(2021-teraz)
111220;0.7374005305;3522;Peugeot;3008;III(2023-teraz);
111221;0.7435897436;3525;Peugeot;308;III(2021-teraz);SW(2021-teraz)
111221;0.7374005305;3522;Peugeot;3008;III(2023-teraz);
111222;0.7435897436;3525;Peugeot;308;III(2021-teraz);SW(2021-teraz)
111222;0.7374005305;3522;Peugeot;3008;III(2023-teraz);
111223;0.7435897436;3525;Peugeot;308;III(2021-teraz);SW(2021-teraz)
111223;0.7374005305;3522;Peugeot;3008;III(2023-teraz);
111224;0.7435897436;3525;Peugeot;308;III(2021-teraz);SW(2021-teraz)
111224;0.7374005305;3522;Peugeot;3008;III(2023-teraz);
112748;0.7211538462;3853;Renault;Austral;;
112748;0.6336996337;3856;Renault;Captur;II(2019-teraz);Crossover(2019-teraz)
79717;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
79717;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
79567;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
79567;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
79568;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
79568;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
79708;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
79708;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
79709;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
79709;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
79566;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
79566;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
105661;0.6769230769;3365;Opel;Movano;I(1999-2003);
105661;0.6703296703;3356;Opel;Mokka;II(2020-teraz);SUV(2020-teraz)
<NULL>;0.3076923077;3853;Renault;Austral;;
<NULL>;0.2977667494;5608;Intrall;Lublin 3;;
<NULL>;0.3076923077;3853;Renault;Austral;;
<NULL>;0.2977667494;5608;Intrall;Lublin 3;;
67244;0.4505494505;1238;Ford;Mustang;IV(1993-2005);Coupe(1993-2004)
67244;0.4505494505;2352;Mazda;323;VI(1998-2003);S(1998-2003)
67247;0.6761133603;2701;Mercedes;SL;R129(1989-2001);Cabrio(1989-2001)
67247;0.6515837104;2730;Mercedes;Vito;W638(1996-2003);
68997;0.6153846154;2352;Mazda;323;VI(1998-2003);S(1998-2003)
68997;0.6153846154;2353;Mazda;323;VI(1998-2003);F(1998-2003)
100961;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
100961;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
100962;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
100962;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
100966;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
100966;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
101338;0.6881496881;4620;Toyota;Aygo;II(2014-2021);Hatchback3d(2014-2018)
101338;0.6881496881;4621;Toyota;Aygo;II(2014-2021);Hatchback5d(2014-2018)
71385;0.7307692308;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
71385;0.706959707;2695;Mercedes;SL;R231(2012-2020);Roadster(2012-2015)
71384;0.7307692308;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
71384;0.706959707;2695;Mercedes;SL;R231(2012-2020);Roadster(2012-2015)
99657;0.5384615385;3249;Nissan;Teana;J31(2003-2008);
99657;0.5266272189;2312;Mazda;3;I(2003-2009);Sedan(2003-2009)
63892;0.7482517483;2708;Mercedes;Sprinter;III(2006-teraz);Kombi(2006-2014)
63892;0.735042735;2705;Mercedes;Sprinter;III(2006-teraz);Furgon(2006-2014)
58008;0.6837606838;1324;Ford;Transit;V(2000-2006);
58008;0.6837606838;1328;Ford;Transit;I(1965-1978);
96717;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
96717;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
50782;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
50782;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
40812;0.7435897436;4918;Volkswagen;Tiguan;I(2007-2016);SUV(2007-2011)
40812;0.7165991903;4928;Volkswagen;Touareg;II(2010-2017);SUV(2010-2014)
42958;0.7068607069;2710;Mercedes;Sprinter;I(1995-2000);
42958;0.6882591093;2709;Mercedes;Sprinter;II(2000-2006);
42962;0.7068607069;2710;Mercedes;Sprinter;I(1995-2000);
42962;0.6882591093;2709;Mercedes;Sprinter;II(2000-2006);
42966;0.7068607069;2710;Mercedes;Sprinter;I(1995-2000);
42966;0.6882591093;2709;Mercedes;Sprinter;II(2000-2006);
43624;0.6837606838;2710;Mercedes;Sprinter;I(1995-2000);
43624;0.6652806653;2709;Mercedes;Sprinter;II(2000-2006);
43626;0.7068607069;2710;Mercedes;Sprinter;I(1995-2000);
43626;0.6882591093;2709;Mercedes;Sprinter;II(2000-2006);
53837;0.8168498168;4739;Volkswagen;Caddy;III(2004-2015);Kombi(2004-2011)
53837;0.8032200358;4738;Volkswagen;Caddy;III(2004-2015);Furgon(2004-2011)
60738;0.8421052632;4931;Volkswagen;Touran;II(2010-2015);
60738;0.8076923077;4918;Volkswagen;Tiguan;I(2007-2016);SUV(2007-2011)
110217;0.3550295858;5610;Iveco;Daily;V(2011-2014);
110217;0.3550295858;5614;Iveco;Daily;I(1978-1990);
99813;0.5769230769;1668;Hyundai;H1;I(1999-2008);
99813;0.5698005698;1705;Hyundai;i30;I(2007-2012);CW(2008-2010)
68607;0.7948717949;1065;Fiat;Doblo;IV(2015-2019);
68607;0.7802197802;1066;Fiat;Doblo;III(2010-2016);Van(2010-2016)
35234;0.7802197802;1066;Fiat;Doblo;III(2010-2016);Van(2010-2016)
35234;0.7435897436;1067;Fiat;Doblo;III(2010-2016);Cargo(2010-2016)
50861;0.7482517483;2708;Mercedes;Sprinter;III(2006-teraz);Kombi(2006-2014)
50861;0.735042735;2705;Mercedes;Sprinter;III(2006-teraz);Furgon(2006-2014)
68611;0.6947890819;3594;Peugeot;Expert;I(1995-2007);
68611;0.5821205821;3593;Peugeot;Expert;II(2007-2016);Tepee(2007-2016)
50860;0.8021978022;734;Citroen;Jumpy;II(2007-2016);Combi(2007-2016)
50860;0.7863247863;735;Citroen;Jumpy;II(2007-2016);Furgon(2007-2016)
80563;0.6;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
80563;0.5857988166;2482;Mercedes;GLA;I(2013-2019);Off-roader(2013-2017)
99154;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
99154;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
82148;0.8619329389;689;Citroen;Berlingo;II(2008-2018);Van(2008-2012)
82148;0.8571428571;691;Citroen;Berlingo;I(1996-2011);
82144;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
82144;0.6769230769;976;Fiat;Ducato;I(1981-1993);
109857;0.776674938;4153;Skoda;Fabia;II(2007-2014);Kombi(2007-2010)
109857;0.7142857143;4154;Skoda;Fabia;II(2007-2014);Hatchback(2007-2010)
39053;0.6769230769;5610;Iveco;Daily;V(2011-2014);
39053;0.6769230769;5614;Iveco;Daily;I(1978-1990);
68426;0.8601398601;4786;Volkswagen;Crafter;I(2006-teraz);Kombi(2006-teraz)
68426;0.7307692308;4773;Volkswagen;Crafter;I(2006-teraz);e-Crafter(2018-teraz)
94173;0.8601398601;4786;Volkswagen;Crafter;I(2006-teraz);Kombi(2006-teraz)
94173;0.7307692308;4773;Volkswagen;Crafter;I(2006-teraz);e-Crafter(2018-teraz)
113743;0.4674556213;644;BMW;X6;F16(2014-2019);M(2014-2019)
113743;0.4505494505;2836;MG;TF;II(2007-teraz);Coupe(2007-teraz)
68432;0.7582417582;4153;Skoda;Fabia;II(2007-2014);Kombi(2007-2010)
68432;0.7435897436;4154;Skoda;Fabia;II(2007-2014);Hatchback(2007-2010)
109301;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
109301;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
74406;0.7307692308;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
74406;0.706959707;2695;Mercedes;SL;R231(2012-2020);Roadster(2012-2015)
54061;0.6769230769;976;Fiat;Ducato;I(1981-1993);
54061;0.6538461538;970;Fiat;Ducato;III(2006-2014);Kabinad�ugi(2007-2014)
53509;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
53509;0.6769230769;976;Fiat;Ducato;I(1981-1993);
53566;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
53566;0.6769230769;976;Fiat;Ducato;I(1981-1993);
76325;0.8531468531;4744;Volkswagen;Caravelle;T6(2015-teraz);
76325;0.7324414716;4786;Volkswagen;Crafter;I(2006-teraz);Kombi(2006-teraz)
103751;0.7165991903;3955;Renault;Megane;III(2008-2016);Coupe(2008-2011)
103751;0.7165991903;4022;Renault;Laguna;III(2007-2015);Coupe(2008-2011)
103752;0.6601073345;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
103752;0.641025641;2482;Mercedes;GLA;I(2013-2019);Off-roader(2013-2017)
103750;0.7165991903;3955;Renault;Megane;III(2008-2016);Coupe(2008-2011)
103750;0.7165991903;4022;Renault;Laguna;III(2007-2015);Coupe(2008-2011)
46562;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
46562;0.6769230769;976;Fiat;Ducato;I(1981-1993);
72353;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
72353;0.6769230769;976;Fiat;Ducato;I(1981-1993);
55693;0.7041420118;1336;Ford;Transit Connect;II(2014-2020);VAN(2014-2020)
55693;0.6837606838;1324;Ford;Transit;V(2000-2006);
55696;0.7041420118;1336;Ford;Transit Connect;II(2014-2020);VAN(2014-2020)
55696;0.6837606838;1324;Ford;Transit;V(2000-2006);
<NULL>;0.3076923077;3853;Renault;Austral;;
<NULL>;0.2977667494;5608;Intrall;Lublin 3;;
46343;0.8224852071;3608;Peugeot;Partner;II(2008-2019);Tepee(2008-2012)
46343;0.8076923077;3607;Peugeot;Partner;II(2008-2019);Furgon(2008-2012)
60957;0.8224852071;3608;Peugeot;Partner;II(2008-2019);Tepee(2008-2012)
60957;0.8076923077;3607;Peugeot;Partner;II(2008-2019);Furgon(2008-2012)
60960;0.7041420118;1336;Ford;Transit Connect;II(2014-2020);VAN(2014-2020)
60960;0.6837606838;1324;Ford;Transit;V(2000-2006);
48885;0.7351828499;2704;Mercedes;Sprinter;III(2006-teraz);FurgonFacelifting(2014-teraz)
48885;0.6752136752;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
86768;0.699751861;5609;Iveco;Daily;VI(2014-teraz);
86768;0.5641025641;5610;Iveco;Daily;V(2011-2014);
41820;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
41820;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
93898;0.7902097902;1304;Ford;Transit;VIII(2020-teraz);VAN(2020-teraz)
93898;0.7737556561;1305;Ford;Transit;VIII(2020-teraz);DCiV(2020-teraz)
<NULL>;0.3076923077;3853;Renault;Austral;;
<NULL>;0.2977667494;5608;Intrall;Lublin 3;;
93026;0.7230769231;3358;Opel;Mokka;I(2012-2019);X(2016-2019)
93026;0.6866096866;3314;Opel;Corsa;E(2014-2019);Van(2015-2019)
95653;0.5384615385;4168;Skoda;Octavia;IV(2020-teraz);RSKombi(2020-teraz)
95653;0.5156695157;926;Fiat;500;III(2022-teraz);3+1(2022-teraz)
97605;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
97605;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
25600;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
25600;0.6769230769;976;Fiat;Ducato;I(1981-1993);
79357;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
79357;0.6769230769;976;Fiat;Ducato;I(1981-1993);
82071;0.4957264957;5609;Iveco;Daily;VI(2014-teraz);
82071;0.4721485411;5480;Dodge;Avenger;II(2007-teraz);
91631;0.7904509284;1307;Ford;Transit;VII(2014-2018);
91631;0.7041420118;1336;Ford;Transit Connect;II(2014-2020);VAN(2014-2020)
113339;0.650887574;4146;Skoda;Fabia;IV(2021-teraz);
113339;0.5641025641;4155;Skoda;Fabia;I(1999-2008);Sedan(2001-2008)
114542;0.5917159763;3271;Opel;Astra;K(2015-2022);GTC(2016-2018)
114542;0.5917159763;3274;Opel;Astra;J(2009-2019);OPC(2012-2018)
112479;0.650887574;4146;Skoda;Fabia;IV(2021-teraz);
112479;0.5641025641;4155;Skoda;Fabia;I(1999-2008);Sedan(2001-2008)
112699;0.776674938;4153;Skoda;Fabia;II(2007-2014);Kombi(2007-2010)
112699;0.7142857143;4154;Skoda;Fabia;II(2007-2014);Hatchback(2007-2010)
49772;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
49772;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
74318;0.6461538462;3048;Nissan;Micra;V(2017-teraz);
74318;0.592760181;3058;Nissan;Navara;IV(2015-teraz);KingCab(2015-teraz)
110401;0.5781637717;4184;Skoda;Octavia;III(2013-2020);RS(2013-2016)
110401;0.5299145299;4186;Skoda;Octavia;III(2013-2020);RSKombi(2013-2016)
